Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
33197,2013-01-09-C-325S,201301,20130108170435,08170435,20-13015S-MX-022-1348-08170435,081.7 043.5,1,ST,-1.881000,01/22/2013,2013,1,37278,22,12/30/1899 13:48:58,34.389000,34,23.340000,N,-119.806000,-119,48.360000,W,081.7,81.700000,81.800000,043.5,43.500000,43.700000,53,,,RV BELL M SHIMADA,325S,MX,55,677,1,81.7 43.5,3101,1301,73.40000,,,,,,,,,,9,1,1018.000,13.60000,10.70000,,,,
33198,2013-01-09-C-325S,201301,20130108180469,08180469,20-13015S-PR-022-1716-08180469,081.8 046.9,1,ST,-14.55100,01/22/2013,2013,1,37278,22,12/30/1899 17:16:35,34.280820,34,16.849000,N,-120.031820,-120,1.909000,W,081.8,81.800000,81.800000,046.9,46.900000,46.900000,578,9,,RV BELL M SHIMADA,325S,PR,56,695,1,81.8 46.9,3101,1301,65.00000,1013.200,12/30/1899 12:10:00,12/30/1899 17:55:00,12/30/1899 12:12:00,12/30/1899 17:50:00,+8,34,1,6,10,9,1018.700,15.20000,12.30000,1,2,2,7
33199,2013-01-09-C-325S,201301,20130108330394,08330394,20-13015S-MX-022-1101-08330394,083.3 039.4,1,ST,-5.349000,01/22/2013,2013,1,37278,22,12/30/1899 11:01:09,34.267670,34,16.060000,N,-119.417670,-119,25.060000,W,083.3,83.300000,83.100000,039.4,39.400000,40.400000,34,,,RV BELL M SHIMADA,325S,MX,54,672,1,83.3 39.4,3101,1301,38.30000,,,,,,,,,,34,4,1018.300,,,,,,
33200,2013-01-09-C-325S,201301,20130108330406,08330406,20-13015S-MX-022-0937-08330406,083.3 040.6,1,ST,-6.375000,01/22/2013,2013,1,37278,22,12/30/1899 09:37:29,34.227500,34,13.650000,N,-119.425670,-119,25.540000,W,083.3,83.300000,83.300000,040.6,40.600000,40.700000,32,,,RV BELL M SHIMADA,325S,MX,53,659,1,83.3 40.6,3101,1301,47.90000,,,,,,,,,,33,1,1018.400,14.80000,10.40000,,,,
33201,2013-01-09-C-325S,201301,20130108330420,08330420,20-13015S-MX-022-0729-08330420,083.3 042.0,1,ST,-11.22400,01/22/2013,2013,1,37278,22,12/30/1899 07:29:58,34.180170,34,10.810000,N,-119.505830,-119,30.350000,W,083.3,83.300000,83.300000,042.0,42.000000,42.000000,108,,,RV BELL M SHIMADA,325S,MX,52,645,1,83.3 42.0,3101,1301,45.30000,,,,,,,,,,2,1,1018.800,14.00000,12.30000,,,,
33202,2013-01-09-C-325S,201301,20130108330510,08330510,20-13015S-MX-022-0145-08330510,083.3 051.0,1,ST,-47.06000,01/22/2013,2013,1,37278,22,12/30/1899 01:45:04,33.875000,33,52.500000,N,-120.125330,-120,7.520000,W,083.3,83.300000,83.300000,051.0,51.000000,50.900000,95,,,RV BELL M SHIMADA,325S,MX,51,633,1,83.3 51.0,3101,1301,42.80000,,,,,,,,,,20,9,1017.100,15.10000,12.40000,,,,
33203,2013-01-09-C-325S,201301,20130108330550,08330550,20-13015S-MX-021-2159-08330550,083.3 055.0,1,ST,-62.99200,01/21/2013,2013,1,37277,21,12/30/1899 21:59:56,33.748670,33,44.920000,N,-120.406670,-120,24.400000,W,083.3,83.300000,83.300000,055.0,55.000000,54.900000,998,15,,RV BELL M SHIMADA,325S,MX,50,616,1,83.3 55.0,3101,1301,50.50000,,,,,,,2,2,6,6,8,1018.100,16.10000,13.10000,1,7,1,6
33204,2013-01-09-C-325S,201301,20130108330600,08330600,20-13015S-PR-021-1743-08330600,083.3 060.0,1,ST,-83.22400,01/21/2013,2013,1,37277,21,12/30/1899 17:43:42,33.576500,33,34.590000,N,-120.755000,-120,45.300000,W,083.3,83.300000,83.300000,060.0,60.000000,60.000000,1372,12,,RV BELL M SHIMADA,325S,PR,49,601,1,83.3 60.0,3101,1301,53.60000,879.9000,12/30/1899 12:10:00,12/30/1899 17:50:00,12/30/1899 12:14:00,12/30/1899 17:48:00,+8,31,1,11,36,7,1019.200,14.20000,12.80000,1,2,1,7
33205,2013-01-09-C-325S,201301,20130108330700,08330700,20-13015S-MX-021-1133-08330700,083.3 070.0,1,ST,-122.9930,01/21/2013,2013,1,37277,21,12/30/1899 11:33:16,33.245320,33,14.719000,N,-121.442820,-121,26.569000,W,083.3,83.300000,83.300000,070.0,70.000000,70.000000,3761,,,RV BELL M SHIMADA,325S,MX,48,586,1,83.3 70.0,3101,1301,34.70000,,,,,,,,,,32,3,1017.700,14.80000,12.10000,,,,
33206,2013-01-09-C-325S,201301,20130108330800,08330800,20-13015S-MX-021-0542-08330800,083.3 080.0,1,ST,-163.0710,01/21/2013,2013,1,37277,21,12/30/1899 05:42:19,32.911180,32,54.671000,N,-122.133000,-122,7.980000,W,083.3,83.300000,83.300000,080.0,80.000000,80.100000,4130,,,RV BELL M SHIMADA,325S,MX,47,577,1,83.3 80.0,3101,1301,30.20000,,,,,,,,,,20,9,1020.100,14.90000,13.20000,,,,
33207,2013-01-09-C-325S,201301,20130108330900,08330900,20-13015S-MX-021-0003-08330900,083.3 090.0,1,ST,-202.9240,01/21/2013,2013,1,37277,21,12/30/1899 00:03:57,32.579320,32,34.759000,N,-122.817000,-122,49.020000,W,083.3,83.300000,83.300000,090.0,90.000000,90.100000,4207,,,RV BELL M SHIMADA,325S,MX,46,565,1,83.3 90.0,3101,1301,26.90000,,,,,,,30,2,5,31,9,1020.200,14.00000,12.50000,0,,0,8
33208,2013-01-09-C-325S,201301,20130108331000,08331000,20-13015S-PR-020-1812-08331000,083.3 100.0,1,ST,-242.7490,01/20/2013,2013,1,37276,20,12/30/1899 18:12:50,32.247500,32,14.850000,N,-123.497820,-123,29.869000,W,083.3,83.300000,83.300000,100.0,100.000000,100.000000,4090,20,,RV BELL M SHIMADA,325S,PR,45,553,1,83.3 100.0,3101,1301,23.40000,230.2000,12/30/1899 12:24:00,12/30/1899 18:00:00,12/30/1899 12:25:00,12/30/1899 18:00:00,+8,3,1,6,6,11,1021.100,15.20000,13.40000,0,,0,8
33209,2013-01-09-C-325S,201301,20130108331100,08331100,20-13015S-MX-020-1212-08331100,083.3 110.0,1,ST,-282.0370,01/20/2013,2013,1,37276,20,12/30/1899 12:12:03,31.908170,31,54.490000,N,-124.158320,-124,9.499000,W,083.3,83.300000,83.300000,110.0,110.000000,109.900000,4175,,,RV BELL M SHIMADA,325S,MX,44,541,1,83.3 110.0,3101,1301,20.60000,,,,,,,,,,5,5,1021.100,12.60000,12.20000,,,,
33210,2013-01-09-C-325S,201301,20130108670330,08670330,20-13015S-MX-018-0014-08670330,086.7 033.0,1,ST,-3.645000,01/18/2013,2013,1,37274,18,12/30/1899 00:14:32,33.891320,33,53.479000,N,-118.497320,-118,29.839000,W,086.7,86.700000,86.700000,033.0,33.000000,33.100000,49,,,RV BELL M SHIMADA,325S,MX,32,385,1,86.7 33.0,3101,1301,195.4000,,,,,,,,0,0,31,2,1018.900,14.70000,13.10000,0,,0,8
33211,2013-01-09-C-325S,201301,20130108670350,08670350,20-13015S-MX-018-0223-08670350,086.7 035.0,1,ST,-11.26600,01/18/2013,2013,1,37274,18,12/30/1899 02:23:08,33.822170,33,49.330000,N,-118.626000,-118,37.560000,W,086.7,86.700000,86.700000,035.0,35.000000,35.000000,625,,,RV BELL M SHIMADA,325S,MX,33,398,1,86.7 35.0,3101,1301,134.4000,,,,,,,,,,29,7,1019.500,16.20000,13.00000,,,,
33212,2013-01-09-C-325S,201301,20130108670400,08670400,20-13015S-MX-018-0638-08670400,086.7 040.0,1,ST,-31.22000,01/18/2013,2013,1,37274,18,12/30/1899 06:38:20,33.655820,33,39.349000,N,-118.972330,-118,58.340000,W,086.7,86.700000,86.700000,040.0,40.000000,40.000000,723,,,RV BELL M SHIMADA,325S,MX,34,411,1,86.7 40.0,3101,1301,55.70000,,,,,,,,,,7,11,1020.000,15.90000,12.50000,,,,
33213,2013-01-09-C-325S,201301,20130108670450,08670450,20-13015S-MX-018-1114-08670450,086.7 045.0,1,ST,-51.07700,01/18/2013,2013,1,37274,18,12/30/1899 11:14:50,33.489170,33,29.350000,N,-119.315500,-119,18.930000,W,086.7,86.700000,86.700000,045.0,45.000000,45.000000,1632,,,RV BELL M SHIMADA,325S,MX,35,425,1,86.7 45.0,3101,1301,167.5000,,,,,,,,,,9,9,1019.800,15.10000,12.00000,,,,
33214,2013-01-09-C-325S,201301,20130108670500,08670500,20-13015S-MX-018-1533-08670500,086.7 050.0,1,ST,-71.13200,01/18/2013,2013,1,37274,18,12/30/1899 15:33:05,33.325000,33,19.500000,N,-119.664340,-119,39.860000,W,086.7,86.700000,86.700000,050.0,50.000000,50.000000,78,18,,RV BELL M SHIMADA,325S,MX,36,436,1,86.7 50.0,3101,1301,32.50000,,,,,,,3,1,5,7,8,1019.900,14.90000,13.20000,1,0,1,8
33215,2013-01-09-C-325S,201301,20130108670550,08670550,20-13015S-PR-018-1913-08670550,086.7 055.0,1,ST,-90.99800,01/18/2013,2013,1,37274,18,12/30/1899 19:13:28,33.154500,33,9.270000,N,-120.003670,-120,0.220000,W,086.7,86.700000,86.700000,055.0,55.000000,55.000000,1202,18,,RV BELL M SHIMADA,325S,PR,37,455,1,86.7 55.0,3101,1301,38.50000,595.1000,12/30/1899 12:10:00,12/30/1899 17:45:00,12/30/1899 12:11:00,12/30/1899 17:47:00,+8,4,1,4,8,5,1021.200,15.00000,13.00000,1,7,1,7
33216,2013-01-09-C-325S,201301,20130108670600,08670600,20-13015S-MX-019-0046-08670600,086.7 060.0,1,ST,-111.0430,01/19/2013,2013,1,37275,19,12/30/1899 00:46:43,32.994170,32,59.650000,N,-120.353670,-120,21.220000,W,086.7,86.700000,86.700000,060.0,60.000000,60.000000,707,,,RV BELL M SHIMADA,325S,MX,38,469,1,86.7 60.0,3101,1301,58.00000,,,,,,,34,1,6,4,4,1018.800,15.50000,14.00000,1,7,1,7
33217,2013-01-09-C-325S,201301,20130108670700,08670700,20-13015S-MX-019-0656-08670700,086.7 070.0,1,ST,-150.8450,01/19/2013,2013,1,37275,19,12/30/1899 06:56:48,32.656670,32,39.400000,N,-121.033170,-121,1.990000,W,086.7,86.700000,86.700000,070.0,70.000000,70.000000,3750,,,RV BELL M SHIMADA,325S,MX,39,481,1,86.7 70.0,3101,1301,33.20000,,,,,,,,,,36,5,1020.100,14.90000,14.00000,,,,
33218,2013-01-09-C-325S,201301,20130108670800,08670800,20-13015S-MX-019-1257-08670800,086.7 080.0,1,ST,-190.5230,01/19/2013,2013,1,37275,19,12/30/1899 12:57:42,32.324500,32,19.470000,N,-121.711000,-121,42.660000,W,086.7,86.700000,86.700000,080.0,80.000000,79.900000,3978,,,RV BELL M SHIMADA,325S,MX,40,495,1,86.7 80.0,3101,1301,19.90000,,,,,,,,,,4,1,1019.800,14.80000,13.10000,,,,
33219,2013-01-09-C-325S,201301,20130108670900,08670900,20-13015S-PR-019-1850-08670900,086.7 090.0,1,ST,-230.1930,01/19/2013,2013,1,37275,19,12/30/1899 18:50:23,31.988280,31,59.297000,N,-122.383220,-122,22.993000,W,086.7,86.700000,86.700000,090.0,90.000000,89.900000,4030,40,,RV BELL M SHIMADA,325S,PR,41,508,1,86.7 90.0,3101,1301,25.10000,297.1000,12/30/1899 12:20:00,12/30/1899 18:00:00,12/30/1899 12:21:00,12/30/1899 18:01:00,+8,35,1,5,,,1022.400,17.00000,15.00000,1,2,1,8
33220,2013-01-09-C-325S,201301,20130108671000,08671000,20-13015S-MX-020-0039-08671000,086.7 100.0,1,ST,-270.1410,01/20/2013,2013,1,37276,20,12/30/1899 00:39:46,31.661170,31,39.670000,N,-123.065820,-123,3.949000,W,086.7,86.700000,86.700000,100.0,100.000000,99.900000,3930,,,RV BELL M SHIMADA,325S,MX,42,520,1,86.7 100.0,3101,1301,21.90000,,,,,,,33,1,7,7,2,1019.700,15.90000,13.40000,0,,0,8
33221,2013-01-09-C-325S,201301,20130108671100,08671100,20-13015S-MX-020-0630-08671100,086.7 110.0,1,ST,-310.0360,01/20/2013,2013,1,37276,20,12/30/1899 06:30:27,31.326500,31,19.590000,N,-123.739320,-123,44.359000,W,086.7,86.700000,86.700000,110.0,110.000000,109.900000,3974,,,RV BELL M SHIMADA,325S,MX,43,532,1,86.7 110.0,3101,1301,23.00000,,,,,,,,,,9,5,1021.500,15.10000,13.20000,,,,
33222,2013-01-09-C-325S,201301,20130108680325,08680325,20-13015S-MX-017-2316-08680325,086.8 032.5,1,ST,-1.984000,01/17/2013,2013,1,37273,17,12/30/1899 23:16:40,33.887500,33,53.250000,N,-118.446500,-118,26.790000,W,086.8,86.800000,86.800000,032.5,32.500000,32.500000,22,,,RV BELL M SHIMADA,325S,MX,31,377,1,86.8 32.5,3101,1301,80.10000,,,,,,,,0,0,31,8,1018.400,15.30000,12.10000,0,,0,8
33223,2013-01-09-C-325S,201301,20130108850301,08850301,20-13015S-MX-017-1934-08850301,088.5 030.1,1,ST,-2.471000,01/17/2013,2013,1,37273,17,12/30/1899 19:34:25,33.667820,33,40.069000,N,-118.083330,-118,5.000000,W,088.5,88.500000,88.500000,030.1,30.100000,30.100000,14,,,RV BELL M SHIMADA,325S,MX,30,370,1,88.5 30.1,3101,1301,109.2000,,,,,,,26,1,6,25,5,1020.500,15.00000,11.50000,0,,0,8
33224,2013-01-09-C-325S,201301,20130109000277,09000277,20-13015S-MX-017-1233-09000277,090.0 027.7,1,ST,-0.894000,01/17/2013,2013,1,37273,17,12/30/1899 12:33:32,33.491680,33,29.501000,N,-117.761720,-117,45.703000,W,090.0,90.000000,90.000000,027.7,27.700000,27.900000,39,,,RV BELL M SHIMADA,325S,MX,28,348,1,90.0 27.7,3101,1301,102.0000,,,,,,,,,,28,7,1020.200,12.40000,10.70000,,,,
33225,2013-01-09-C-325S,201301,20130109000280,09000280,20-13015S-PR-017-1657-09000280,090.0 028.0,1,ST,-1.504000,01/17/2013,2013,1,37273,17,12/30/1899 16:57:35,33.483670,33,29.020000,N,-117.770500,-117,46.230000,W,090.0,90.000000,90.000000,028.0,28.000000,28.000000,67,12,,RV BELL M SHIMADA,325S,PR,29,365,1,90.0 28.0,3101,1301,112.1000,592.5000,12/30/1899 11:59:00,12/30/1899 17:35:00,12/30/1899 12:01:00,12/30/1899 17:39:00,+8,19,1,6,4,2,1021.700,13.30000,11.90000,0,,0,8
33226,2013-01-09-C-325S,201301,20130109000300,09000300,20-13015S-MX-017-0933-09000300,090.0 030.0,1,ST,-9.469000,01/17/2013,2013,1,37273,17,12/30/1899 09:33:02,33.417820,33,25.069000,N,-117.908670,-117,54.520000,W,090.0,90.000000,90.000000,030.0,30.000000,30.000000,602,,,RV BELL M SHIMADA,325S,MX,27,336,1,90.0 30.0,3101,1301,145.6000,,,,,,,,,,28,2,1020.500,13.90000,11.80000,,,,
33227,2013-01-09-C-325S,201301,20130109000350,09000350,20-13015S-MX-017-0533-09000350,090.0 035.0,1,ST,-29.20000,01/17/2013,2013,1,37273,17,12/30/1899 05:33:14,33.250000,33,15.000000,N,-118.247170,-118,14.830000,W,090.0,90.000000,90.000000,035.0,35.000000,35.000000,328,,,RV BELL M SHIMADA,325S,MX,26,324,1,90.0 35.0,3101,1301,95.90000,,,,,,,,,,19,5,1021.000,14.10000,13.10000,,,,
33228,2013-01-09-C-325S,201301,20130109000370,09000370,20-13015S-MX-017-0227-09000370,090.0 037.0,1,ST,-37.49700,01/17/2013,2013,1,37273,17,12/30/1899 02:27:34,33.177820,33,10.669000,N,-118.388170,-118,23.290000,W,090.0,90.000000,90.000000,037.0,37.000000,37.100000,1167,,,RV BELL M SHIMADA,325S,MX,25,309,1,90.0 37.0,3101,1301,106.2000,,,,,,,,,,30,14,1022.200,13.90000,12.80000,,,,
33229,2013-01-09-C-325S,201301,20130109000450,09000450,20-13015S-PR-016-1938-09000450,090.0 045.0,1,ST,-73.15700,01/16/2013,2013,1,37272,16,12/30/1899 19:38:42,32.887820,32,53.269000,N,-119.007170,-119,0.430000,W,090.0,90.000000,90.000000,045.0,45.000000,46.000000,1617,20,,RV BELL M SHIMADA,325S,PR,24,294,1,90.0 45.0,3101,1301,52.10000,479.2000,12/30/1899 12:33:00,12/30/1899 17:40:00,12/30/1899 12:06:00,12/30/1899 17:37:00,+8,27,1,7,32,3,1026.300,14.80000,13.00000,0,,0,8
33230,2013-01-09-C-325S,201301,20130109000530,09000530,20-13015S-MX-016-1436-09000530,090.0 053.0,1,ST,-100.9240,01/16/2013,2013,1,37272,16,12/30/1899 14:36:10,32.654320,32,39.259000,N,-119.482320,-119,28.939000,W,090.0,90.000000,90.000000,053.0,53.000000,53.000000,1309,16,,RV BELL M SHIMADA,325S,MX,23,276,1,90.0 53.0,3101,1301,41.00000,,,,,,,,,,35,9,1027.400,13.50000,11.00000,,,,
33231,2013-01-09-C-325S,201301,20130109000600,09000600,20-13015S-MX-016-0940-09000600,090.0 060.0,1,ST,-128.5540,01/16/2013,2013,1,37272,16,12/30/1899 09:40:07,32.419670,32,25.180000,N,-119.952280,-119,57.137000,W,090.0,90.000000,90.000000,060.0,60.000000,59.900000,950,,,RV BELL M SHIMADA,325S,MX,22,261,1,90.0 60.0,3101,1301,90.80000,,,,,,,,,,34,10,1028.700,13.20000,10.00000,,,,
33232,2013-01-09-C-325S,201301,20130109000700,09000700,20-13015S-MX-016-0319-09000700,090.0 070.0,1,ST,-168.8170,01/16/2013,2013,1,37272,16,12/30/1899 03:19:24,32.086170,32,5.170000,N,-120.640820,-120,38.449000,W,090.0,90.000000,90.000000,070.0,70.000000,70.000000,3773,,,RV BELL M SHIMADA,325S,MX,21,250,1,90.0 70.0,3101,1301,31.30000,,,,,,,,,,4,9,1029.800,12.40000,9.600000,,,,
33233,2013-01-09-C-325S,201301,20130109000800,09000800,20-13015S-MX-015-2102-09000800,090.0 080.0,1,ST,-208.8710,01/15/2013,2013,1,37271,15,12/30/1899 21:02:34,31.750000,31,45.000000,N,-121.320170,-121,19.210000,W,090.0,90.000000,90.000000,080.0,80.000000,80.100000,3644,23,,RV BELL M SHIMADA,325S,MX,20,235,1,90.0 80.0,3101,1301,33.30000,,,,,,,2,3,7,3,7,1029.600,13.10000,9.900000,0,,0,7
33234,2013-01-09-C-325S,201301,20130109000900,09000900,20-13015S-PR-015-1600-09000900,090.0 090.0,1,ST,-248.8820,01/15/2013,2013,1,37271,15,12/30/1899 16:00:59,31.413820,31,24.829000,N,-121.996000,-121,59.760000,W,090.0,90.000000,90.000000,090.0,90.000000,90.100000,3795,22,,RV BELL M SHIMADA,325S,PR,19,227,1,90.0 90.0,3101,1301,27.60000,166.4000,12/30/1899 12:17:00,12/30/1899 17:50:00,12/30/1899 12:15:00,12/30/1899 17:48:00,+8,35,5,7,4,9,1030.800,13.70000,9.000000,0,,0,7
33235,2013-01-09-C-325S,201301,20130109001000,09001000,20-13015S-MX-015-0828-09001000,090.0 100.0,1,ST,-287.4930,01/15/2013,2013,1,37271,15,12/30/1899 08:28:37,31.095500,31,5.730000,N,-122.650170,-122,39.010000,W,090.0,90.000000,90.000000,100.0,100.000000,99.800000,3958,,,RV BELL M SHIMADA,325S,MX,18,208,1,90.0 100.0,3101,1301,25.00000,,,,,,,,,,8,9,1028.900,12.90000,9.800000,,,,
33236,2013-01-09-C-325S,201301,20130109001100,09001100,20-13015S-MX-015-0213-09001100,090.0 110.0,1,ST,-327.8400,01/15/2013,2013,1,37271,15,12/30/1899 02:13:50,30.758170,30,45.490000,N,-123.328000,-123,19.680000,W,090.0,90.000000,90.000000,110.0,110.000000,109.900000,3958,,,RV BELL M SHIMADA,325S,MX,17,197,1,90.0 110.0,3101,1301,20.20000,,,,,,,,,,2,16,1027.200,13.80000,10.10000,,,,
33237,2013-01-09-C-325S,201301,20130109001200,09001200,20-13015S-PR-014-1922-09001200,090.0 120.0,1,ST,-368.6780,01/14/2013,2013,1,37270,14,12/30/1899 19:22:07,30.411320,30,24.679000,N,-124.007670,-124,0.460000,W,090.0,90.000000,90.000000,120.0,120.000000,120.100000,4145,26,,RV BELL M SHIMADA,325S,PR,16,183,1,90.0 120.0,3101,1301,25.10000,106.2000,12/30/1899 12:40:00,12/30/1899 17:55:00,12/30/1899 12:25:00,12/30/1899 17:53:00,+8,34,5,7,2,23,1026.800,14.50000,11.50000,1,5,7,6
33238,2013-01-09-C-325S,201301,20130109330267,09330267,20-13015S-PR-011-1958-09330267,093.3 026.7,1,ST,-2.587000,01/11/2013,2013,1,37267,11,12/30/1899 19:58:30,32.946980,32,56.819000,N,-117.306820,-117,18.409000,W,093.3,93.300000,93.300000,026.7,26.700000,26.800000,68,6,,RV BELL M SHIMADA,325S,PR,1,11,1,93.3 26.7,3101,1301,45.70000,260.6000,12/30/1899 12:27:00,12/30/1899 17:30:00,12/30/1899 11:57:00,12/30/1899 17:30:00,+8,32,3,5,34,6,1021.600,10.60000,8.100000,0,,0,7
33239,2013-01-09-C-325S,201301,20130109330280,09330280,20-13015S-MX-011-2323-09330280,093.3 028.0,1,ST,-7.388000,01/11/2013,2013,1,37267,11,12/30/1899 23:23:13,32.911980,32,54.719000,N,-117.395500,-117,23.730000,W,093.3,93.300000,93.300000,028.0,28.000000,28.000000,642,13,,RV BELL M SHIMADA,325S,MX,2,22,1,93.3 28.0,3101,1301,44.50000,,,,,,,30,3,6,30,8,1019.700,11.00000,7.600000,1,8,2,7
33240,2013-01-09-C-325S,201301,20130109330300,09330300,20-13015S-MX-012-0210-09330300,093.3 030.0,1,ST,-15.32000,01/12/2013,2013,1,37268,12,12/30/1899 02:10:48,32.843480,32,50.609000,N,-117.530170,-117,31.810000,W,093.3,93.300000,93.300000,030.0,30.000000,30.000000,860,,,RV BELL M SHIMADA,325S,MX,3,36,1,93.3 30.0,3101,1301,46.80000,,,,,,,,,,30,8,1019.300,11.10000,8.100000,,,,
33241,2013-01-09-C-325S,201301,20130109330350,09330350,20-13015S-MX-012-0614-09330350,093.3 035.0,1,ST,-35.40000,01/12/2013,2013,1,37268,12,12/30/1899 06:14:26,32.675500,32,40.530000,N,-117.874500,-117,52.470000,W,093.3,93.300000,93.300000,035.0,35.000000,35.000000,620,,,RV BELL M SHIMADA,325S,MX,4,50,1,93.3 35.0,3101,1301,31.20000,,,,,,,,,,32,20,1019.500,12.10000,9.000000,,,,
33242,2013-01-09-C-325S,201301,20130109330400,09330400,20-13015S-MX-012-1012-09330400,093.3 040.0,1,ST,-54.94800,01/12/2013,2013,1,37268,12,12/30/1899 10:12:28,32.515500,32,30.930000,N,-118.211500,-118,12.690000,W,093.3,93.300000,93.300000,040.0,40.000000,40.000000,1684,,,RV BELL M SHIMADA,325S,MX,5,63,1,93.3 40.0,3101,1301,32.10000,,,,,,,,,,31,17,1019.400,12.10000,9.000000,,,,
33243,2013-01-09-C-325S,201301,20130109330450,09330450,20-13015S-MX-012-1412-09330450,093.3 045.0,1,ST,-74.94100,01/12/2013,2013,1,37268,12,12/30/1899 14:12:47,32.349980,32,20.999000,N,-118.554170,-118,33.250000,W,093.3,93.300000,93.300000,045.0,45.000000,45.000000,1335,,,RV BELL M SHIMADA,325S,MX,6,72,1,93.3 45.0,3101,1301,59.70000,,,,,,,,,,35,15,1019.600,11.80000,9.200000,,,,
33244,2013-01-09-C-325S,201301,20130109330500,09330500,20-13015S-PR-012-1813-09330500,093.3 050.0,1,ST,-94.05200,01/12/2013,2013,1,37268,12,12/30/1899 18:13:20,32.191820,32,11.509000,N,-118.881170,-118,52.870000,W,093.3,93.300000,93.300000,050.0,50.000000,49.800000,1360,15,,RV BELL M SHIMADA,325S,PR,7,87,1,93.3 50.0,3101,1301,67.30000,359.6000,12/30/1899 12:04:00,12/30/1899 17:40:00,12/30/1899 12:04:00,12/30/1899 17:41:00,+8,31,7,7,1,8,1021.700,12.80000,8.900000,1,6,3,8
33245,2013-01-09-C-325S,201301,20130109330550,09330550,20-13015S-MX-012-2208-09330550,093.3 055.0,1,ST,-114.7120,01/12/2013,2013,1,37268,12,12/30/1899 22:08:29,32.015320,32,0.919000,N,-119.230170,-119,13.810000,W,093.3,93.300000,93.300000,055.0,55.000000,55.000000,1588,20,,RV BELL M SHIMADA,325S,MX,8,99,1,93.3 55.0,3101,1301,31.50000,,,,,,,31,6,7,32,8,1020.700,12.80000,9.100000,1,6,2,8
33246,2013-01-09-C-325S,201301,20130109330600,09330600,20-13015S-MX-013-0218-09330600,093.3 060.0,1,ST,-134.6100,01/13/2013,2013,1,37269,13,12/30/1899 02:18:39,31.847000,31,50.820000,N,-119.566820,-119,34.009000,W,093.3,93.300000,93.300000,060.0,60.000000,59.900000,1880,,,RV BELL M SHIMADA,325S,MX,9,110,1,93.3 60.0,3101,1301,32.70000,,,,,,,,,,34,15,1021.100,12.20000,8.000000,,,,
33247,2013-01-09-C-325S,201301,20130109330700,09330700,20-13015S-MX-013-0806-09330700,093.3 070.0,1,ST,-174.7090,01/13/2013,2013,1,37269,13,12/30/1899 08:06:00,31.514820,31,30.889000,N,-120.248330,-120,14.900000,W,093.3,93.300000,93.300000,070.0,70.000000,70.000000,3964,,,RV BELL M SHIMADA,325S,MX,10,122,1,93.3 70.0,3101,1301,29.30000,,,,,,,,,,32,14,1020.600,12.10000,10.00000,,,,
33248,2013-01-09-C-325S,201301,20130109330800,09330800,20-13015S-MX-013-1425-09330800,093.3 080.0,1,ST,-214.8220,01/13/2013,2013,1,37269,13,12/30/1899 14:25:47,31.169670,31,10.180000,N,-120.918500,-120,55.110000,W,093.3,93.300000,93.300000,080.0,80.000000,80.100000,3790,,,RV BELL M SHIMADA,325S,MX,11,133,1,93.3 80.0,3101,1301,22.40000,,,,,,,,,,33,15,1021.400,12.30000,10.10000,,,,
33249,2013-01-09-C-325S,201301,20130109330900,09330900,20-13015S-PR-013-1957-09330900,093.3 090.0,1,ST,-252.3730,01/13/2013,2013,1,37269,13,12/30/1899 19:57:08,30.864000,30,51.840000,N,-121.556000,-121,33.360000,W,093.3,93.300000,93.300000,090.0,90.000000,89.500000,4025,23,,RV BELL M SHIMADA,325S,PR,12,147,1,93.3 90.0,3101,1301,30.80000,195.4000,12/30/1899 12:55:00,12/30/1899 17:55:00,12/30/1899 12:15:00,12/30/1899 17:54:00,+8,33,5,7,34,16,1022.100,13.90000,12.00000,1,6,1,8
33250,2013-01-09-C-325S,201301,20130109331000,09331000,20-13015S-MX-014-0208-09331000,093.3 100.0,1,ST,-293.4610,01/14/2013,2013,1,37270,14,12/30/1899 02:08:14,30.521170,30,31.270000,N,-122.245170,-122,14.710000,W,093.3,93.300000,93.300000,100.0,100.000000,99.800000,4100,,,RV BELL M SHIMADA,325S,MX,13,157,1,93.3 100.0,3101,1301,22.20000,,,,,,,,,,35,18,1021.600,13.40000,10.10000,,,,
